title,author,rating,reviews_count,isbn10,price,company
Freedom from the Known,Krishnamurti J.,4.6,169,1846042135,195.0,Flipkart
Aghora: at the Left Hand of God,Svoboda Robert E.,4.5,484,8171673422,170.0,Flipkart
What Is Hinduism?,David Frawley,5.0,5,9388038630,408.0,Flipkart
Jeene Ke Prishtha,Osho,4.348216833095578,0,8121611369,163.0,Flipkart
BHAGAVADGITA,S. Radhakrishnan,4.6,172,8172238983,280.0,Flipkart
Lanka's Princess,Kane Kavita,4.5,235,8129144514,178.0,Flipkart
My Grandmother's Tweets: Inspired by Avvaiyar's Ancient Wisdom,Geeta Gopalakrishnan,4.348216833095578,0,9353023904,311.0,Flipkart
Two Saints,Shourie Arun,4.7,75,9352645049,417.0,Flipkart
Journey to Self Realization,Paramahamsa Yogananda,4.8,47,8189535072,175.0,Flipkart
Meditation and its practice,Rama Swami,4.0,28,8183225454,88.0,Flipkart
Srimadandhra Bhagavatam - Pravachanam - Brahamsri Chaganti Koteswara Rao,P Sriphani Seetaraman P Srisatya Srinivasan P Bhaskaram Purighalla Satyananda Sharma,4.7,41,9382203966,500.0,Flipkart
The Buddha in Me- The Buddha in You,Hare David,4.8,8,1846044952,510.0,Flipkart
Half Girlfriend,Bhagat Chetan,4.4,684,8129124025,150.0,Flipkart
It's First Love!,Garg Sachin,4.2,733,8192222667,144.0,Flipkart
The Divine Romance: Collected Talks and Essays on Realizing God in Daily Life (Volumes - 2),Paramahansa Yogananda,4.8,32,8189535056,175.0,Flipkart
The One You Cannot Have,Shenoy Preeti,4.2,1785,9383260688,180.0,Flipkart
Love Story,Segal Erich,4.3,910,1444776967,103.0,Flipkart
THE STARS SHINE DOWN,Sidney Sheldon,4.4,129,8172234791,218.0,Flipkart
UGC Net Physical Science,Chenglei W.Malemnganba,4.4,224,9312146475,515.0,Flipkart
All in One Science Class 8th,unknown,4.5,341,9312147501,151.0,Flipkart
Biology for Class 10 (2019 Exam) - Includes Model Test Papers as Per the Latest Marking Scheme,unknown,4.5,939,9352831829,322.0,Flipkart
Textbook of Fabric Science,Sekhri Seema,4.5,19,8120352394,265.0,Flipkart
All In One Social Science Class 6,Arihant Experts,4.5,138,9312147420,126.0,Flipkart
Lakhmir Singh's Science Book-8- 1/e,Lakhmir Singh' and  ' Manjit Kaur,4.3,35,9352530241,344.0,Flipkart
Magbook General Science 2019,ARIHANT TEAM,4.3,64,9313166607,136.0,Flipkart
Olympiad Champs Science Class 4 with Past Olympiad Questions 3rd Edition,Disha Experts,4.3,18,9388026330,114.0,Flipkart
Oswaal CBSE Sample Question Paper Class 9 Science (For March 2019 Exam),Panel of Experts,4.4,35,9388036573,150.0,Flipkart
Ctet & Tets Previous Year' Solved Papers Mathematics & Science Class vi-VIII,unknown,4.2,356,9312140329,149.0,Flipkart
All in One Social Science Class 8th,unknown,4.4,345,9312147528,186.0,Flipkart
Social Science & Pedagogy for CTET & TETs Class VI-VIII,unknown,4.2,140,9311130796,138.0,Flipkart
Ctet Success Master Science Social/Studies Paper-II for Class vi-VIII,unknown,4.3,567,9312140221,286.0,Flipkart
Science With Past Olympiad Questions for Class 5 Third Edition,Disha Experts,4.2,25,9388026365,114.0,Flipkart
Ncert Solutions - Science for Class Ix,Dr Upreti Kanchan,4.5,370,9351415708,92.0,Flipkart
Olympiad Champs Science Class 3 with Past Olympiad Questions 3rd Edition,Disha Experts,4.6,22,9388026292,126.0,Flipkart
Xam Idea Complete course SOCIAL SCIENCE Class 10 -2018,Xamidea,4.4,200,9387516881,324.0,Flipkart
10 Last Years Solved Papers (HSC) - Science - Maharashtra Board Class 12 for 2019 Examination,Gurukul Books,4.2,22,9387660451,695.0,Flipkart
National Science Olympiad Workbook (NSO) - Class 2,Ahlawat Anil,4.5,15,9387351580,62.0,Flipkart
10 Years CBSE Champion Chapterwise-Topicwise Social Science -Class- 10,MTG Editorial Board,4.7,62,9387949818,166.0,Flipkart
Chanakya In Daily Life,Pillai Radhakrishnan,4.4,1023,8129144441,178.0,Flipkart
KISS THAT FROG!,Brian Tracy,4.4,248,9350291606,119.0,Flipkart
What Got You Here Won't Get You There,Goldsmith Marshall,4.4,446,1781251568,224.0,Flipkart
The Art of Public Speaking,Carnegie Dale,3.9,52,8184302614,177.0,Flipkart
The Magic of Thinking Big,David J. Schwartz,4.5,2001,1785040472,227.0,Flipkart
13 Steps to Bloody Good Marks,Sanghi Ashwin,4.3,140,9386224763,100.0,Flipkart
You Can Read Anyone,David J. Lieberman,4.4,13,8184952422,299.0,Flipkart
Know Your Worth - Stop Thinking- Start Doing,unknown,4.3,36,8180320235,251.0,Flipkart
Time Management,Dixit Sudhir,4.2,302,8183220185,99.0,Flipkart
Don't Polish Your Ignorance - It May Shine,unknown,4.5,122,8184952007,209.0,Flipkart
The Power Of Your Subconscious Mind,Dr. Murphy Joseph,4.4,678,8175993669,143.0,Flipkart
50 Self-Help Classics,Butler-Bowdon Tom,5.0,6,1473658284,368.0,Flipkart
Ego is the Enemy,Ryan Holiday,4.6,146,1781257019,389.0,Flipkart
The Psychology Book,DK,4.8,32,1405391243,930.0,Flipkart
The 5 Second Rule,Robbins Mel,4.8,76,1682612384,498.0,Flipkart
How to Prepare for Logical Reasoning for Common Admission Test & Other Management Examinations Fourth Edition,Arun Sharma,4.5,2379,9352606949,451.0,Flipkart
Sanyasi Jisne Apani Samati Bech Di,Robin Sharma,4.4,464,8179924947,170.0,Flipkart
Xam Idea Chemistry Class 12,Editorial Board,4.5,63,9387958574,422.0,Flipkart
Secret ( Tamil ),Rhonda Byrne,4.5,1112,8183222056,240.0,Flipkart
Success,Hill Napoleon,4.3,97,8183220797,160.0,Flipkart
Everything You Wanted to Know About Stock Market Investing,TV18 Broadcast Ltd,4.3,35,9387860191,320.0,Flipkart
Discover Your Destiny - With The Monk who Sold his Ferrari,Sharma Robin S.,4.5,659,8179923274,235.0,Flipkart
Understanding Physics for Jee Main & Advanced Electricity & Magnetism,Pandey D. C.,4.6,983,9312147188,327.0,Flipkart
GATE 2019: Mechanical Engineering - Previous Solved Papers - Includes 32 Years Solved Papers,unknown,4.4,985,9351473635,510.0,Flipkart
Mirror Work,Hay Louise L.,4.2,32,9381431922,280.0,Flipkart
How to Get from Where You are to Where You Want to Be - The 25 Principles of Success,Navanath Lokhande' and  ' Jack Canfield,4.6,16,8183225039,265.0,Flipkart
LAKSHYA,BRIAN TRACY,4.3,128,8183221785,150.0,Flipkart
Oswaal CBSE Question Bank Social Science for Class 8 (March 2018 Exam),Panel of Experts,4.1,78,9386659964,159.0,Flipkart
WORKBOOK SOCIAL SCIENCE CBSE- CLASS 6 - Class 6,Arihant Experts,4.4,93,9311121924,92.0,Flipkart
Together With NCERT Social Science Practice Material for Class 9,Namrata Singh' and  ' Anita Jain' and  ' Archana Gupta,4.4,196,9387840107,303.0,Flipkart
Social Science,Rastogi Sudha,4.3,204,8122421741,507.0,Flipkart
Sociology of Indian Society,Rau C. N. Shankar,4.1,100,8121924030,539.0,Flipkart
Sociology,Rao Shankar C. N.,4.2,369,8121910366,430.0,Flipkart
Social Problems in India,Ahuja Ram,4.3,618,8131606279,295.0,Flipkart
The Billionaire Raj,Crabtree James,4.4,45,9353020174,445.0,Flipkart
7 Secrets of Shiva,Pattanaik Devdutt,4.6,131,9386224046,244.0,Flipkart
From Plassey to Partition and After A History of Modern India,Bandyopadhyay,4.5,622,8125057234,265.0,Flipkart
Mass Communication in India,Kumar Keval J.,4.4,523,8172243731,189.0,Flipkart
Breaking India,Malhotra Rajiv,4.7,773,8191067374,718.0,Flipkart
Immortal India,Tripathi Amish,4.3,782,8193432002,159.0,Flipkart
Think and Grow Rich,Hill Napoleon,5.0,2,9562913244,529.0,Flipkart
Ajaya: Book 1,Neelakantan Anand,4.3,667,9381576033,230.0,Flipkart
Federer,Bowers Chris,4.5,35,9381506841,326.0,Flipkart
Democracy's XI,Sardesai Rajdeep,4.6,198,9386228483,447.0,Flipkart
Quiet Genius,Ian Herbert,4.8,4,1472937333,306.0,Flipkart
M S Dhoni - Captain Cool,Memon Ayaz,4.3,133,8184955235,150.0,Flipkart
ACE AGAINST ODDS,Mirza' and  ' Sania,4.4,252,9351362639,275.0,Flipkart
The Zoya Factor,Chauhan Anuja,4.4,88,9385724835,227.0,Flipkart
Free Hit: The Story of Women's Cricket in India,Suprita Das,4.348216833095578,0,9353024552,311.0,Flipkart
Strength Training,DK,4.6,13,1405344377,719.0,Flipkart
The Man-Eating Leopard of Rudraprayag,unknown,4.6,37,8129141841,155.0,Flipkart
Mid-Wicket Tales,Giridhar S.,4.4,27,8132117387,379.0,Flipkart
SSB Interview - The Complete Guide,Dr. Natarajan N.K.,4.3,3371,8184955693,148.0,Flipkart
Heat and Mass Transfer : Fundamentals and Applications 5 Edition,Yunus A. Cengel' and  ' Afshin J. Ghajar,4.4,270,9339223195,531.0,Flipkart
Poor Economics: Rethinking Poverty & the Ways to End it,Esther Duflo' and  ' Abhijit V. Banerjee,4.6,177,8184002807,465.0,Flipkart
Objective Electrical Technology,Mehta V. K.,4.3,2905,8121920973,494.0,Flipkart
Irrigation Engineering and Hydraulic Structures 1st  Edition,Santosh Kumar Garg,4.5,191,8174090479,570.0,Flipkart
Practical Boiler Operation Engineering and Power Plant,Amiya Ranjan Mallick,4.3,185,8120351398,499.0,Flipkart
Hughes Electrical and Electronic Technology 10th  Edition,Keith Brown,4.4,189,8131733661,695.0,Flipkart
Communication and Educational Technology in Nursing,Suresh Sharma,4.5,21,8131243745,520.0,Flipkart
Solved Papers for Manipal Engineering 2018,Arihant Experts,4.6,10,9313166461,257.0,Flipkart
Design Data Handbook for Mechanical Engineering in SI and Metric Units,Mahadevan K.,4.3,661,8123923155,344.0,Flipkart
HEAT TREATMENT : PRINCIPLES & TECHNIQUES- 2/E 2nd Edition,RAJAN Et Al,4.4,58,8120340957,344.0,Flipkart
Oswaal CBSE Question Bank For Class 10 InFor mation Tech. (Mar 2019 Exam),Panel of Experts,4.4,35,9387504956,195.0,Flipkart
Introduction to Finite Elements in Engineering,unknown,4.4,40,9332551820,543.0,Flipkart
Principles of Power System,Mehta V. K.,4.4,608,8121924960,439.0,Flipkart
Chemistry (Class XII) (Part I) 1 Edition,NCERT,4.3,666,8174506489,163.0,Flipkart
Ncert Solutions Physics 12th,Goel Nidhi,4.2,650,9351416119,82.0,Flipkart
Textbook Of Bakery And Confectionery 2nd  Edition,Yogambal Ashokkumar,4.4,133,8120346033,233.0,Flipkart
Textbook of Environmental Studies for Undergraduate Courses,Bharucha Erach,4.3,434,8173718628,200.0,Flipkart
A Textbook of Organic Chemistry,unknown,4.4,22,9352531965,778.0,Flipkart
NCERT Text Book+Exemplar Problems-Solutions Mathematics Class 10,MTG EDITORIAL BOARD,4.3,16,9387747425,180.0,Flipkart
The 30 Seconds Thrillers,K V Sridhar,4.5,15,9385936948,293.0,Flipkart
Chai- Chai: Travels in Places Where You Stop But Never Get Off,GHOSH BISHWANATH,4.0,135,9380032862,194.0,Flipkart
AROUND INDIA IN 80 TRAINS,MONISHA RAJESH,3.9,117,8174369139,316.0,Flipkart
Tales from India,Rudyard Kipling,4.5,8,9380914415,221.0,Flipkart
Travels in a Dervish Cloak,Isambard Wilkinson,4.348216833095578,0,9388038177,374.0,Flipkart
The Age of Kali Indian Travels and Encounters,William Dalrymple,4.8,13,9385936549,349.0,Flipkart
AAP & Down: An Insider's Story of India's Most Controversial Party - An Insider's Story of India's Most Controversial Party,unknown,4.7,18,9386797143,218.0,Flipkart
Supercouples - Inspiring Stories of Couple - Preneurs,Garg Prachi,4.348216833095578,0,9382665897,118.0,Flipkart
Curfewed Night,Peer Basharat,4.5,612,8184000901,280.0,Flipkart
KPS Gill,Chandan Rahul,4.5,86,9350335603,207.0,Flipkart
THE LAST LECTURE,RANDY PAUSCH,4.3,21,8183223583,166.0,Flipkart
If I Stay,Gayle Forman,4.3,638,1909531235,255.0,Flipkart
Fangirl,Rowell Rainbow,4.4,632,1447263227,248.0,Flipkart
The Fever Code,Dashner James,4.4,162,1911077031,237.0,Flipkart
Glass Sword,Victoria Aveyard,4.6,112,1409150747,196.0,Flipkart
Heartless - Before she was the Queen of Hearts she was just a Girl who wanted to Fall in Love,Meyer Marissa,4.3,19,1509818022,380.0,Flipkart
The Secret to Teen Power,Harrington Paul,4.5,207,1847386938,373.0,Flipkart
Harry Potter and the Deathly Hallows,J. K. Rowling,4.7,2083,1408855712,452.0,Flipkart
Sita's Ramayana,Arni Samhita,4.1,19,9380340036,550.0,Flipkart
The Scorch Trials,James Dashner,4.6,180,9351039684,234.0,Flipkart
Tom Gates #10,unknown,4.6,94,9386041901,237.0,Flipkart
